1.337854290008544922e+01;1.405590176582336426e+00;1.216286163330078125e+02;3.801993846893310547e+00;1.481128811836242676e+00;1.015530490875244141e+01;4.576071548461914062e+01
2.372898101806640625e+01;2.693010330200195312e+00;1.929161987304687500e+02;6.302533149719238281e+00;2.546506166458129883e+00;1.664539146423339844e+01;7.338529968261718750e+01
2.834756469726562500e+01;3.066637754440307617e+00;2.168382568359375000e+02;7.139078140258789062e+00;2.942598819732666016e+00;1.884975051879882812e+01;8.258826446533203125e+01
3.176299858093261719e+01;3.342447280883789062e+00;2.338713073730468750e+02;7.742403984069824219e+00;3.230280160903930664e+00;2.040580940246582031e+01;8.924740600585937500e+01
3.374304199218750000e+01;3.551693201065063477e+00;2.475370483398437500e+02;8.224773406982421875e+00;3.439600229263305664e+00;2.165883445739746094e+01;9.460858154296875000e+01
3.531133651733398438e+01;3.736799716949462891e+00;2.587094421386718750e+02;8.601732254028320312e+00;3.600406885147094727e+00;2.268728828430175781e+01;9.878630065917968750e+01
3.667201995849609375e+01;3.847809314727783203e+00;2.684204101562500000e+02;8.945441246032714844e+00;3.726809978485107422e+00;2.356003189086914062e+01;1.026119842529296875e+02
3.758810424804687500e+01;3.985366106033325195e+00;2.774596862792968750e+02;9.267760276794433594e+00;3.861099958419799805e+00;2.438182830810546875e+01;1.061993865966796875e+02
3.849832534790039062e+01;4.089397430419921875e+00;2.850115356445312500e+02;9.529541015625000000e+00;3.955162048339843750e+00;2.506920433044433594e+01;1.091118698120117188e+02
3.949946212768554688e+01;4.204313755035400391e+00;2.914031982421875000e+02;9.750110626220703125e+00;4.044028759002685547e+00;2.565479850769042969e+01;1.115484008789062500e+02
4.010614395141601562e+01;4.291465759277343750e+00;2.964271240234375000e+02;9.933808326721191406e+00;4.110247135162353516e+00;2.611579513549804688e+01;1.135732040405273438e+02
4.059078598022460938e+01;4.347506999969482422e+00;3.005958557128906250e+02;1.008234500885009766e+01;4.160174846649169922e+00;2.650550842285156250e+01;1.151920013427734375e+02
4.104474258422851562e+01;4.385130405426025391e+00;3.038181762695312500e+02;1.019807910919189453e+01;4.200953483581542969e+00;2.680126762390136719e+01;1.164651489257812500e+02
4.136720275878906250e+01;4.425973415374755859e+00;3.065223083496093750e+02;1.029454994201660156e+01;4.236690521240234375e+00;2.705035591125488281e+01;1.175264129638671875e+02
4.163088226318359375e+01;4.461100101470947266e+00;3.086870727539062500e+02;1.037235260009765625e+01;4.262926101684570312e+00;2.725056457519531250e+01;1.183801345825195312e+02
4.180106735229492188e+01;4.485108375549316406e+00;3.105588378906250000e+02;1.044032192230224609e+01;4.287972450256347656e+00;2.742247390747070312e+01;1.191224517822265625e+02
4.199159240722656250e+01;4.503590106964111328e+00;3.122025146484375000e+02;1.049844932556152344e+01;4.308389186859130859e+00;2.757401466369628906e+01;1.197580413818359375e+02
4.219589614868164062e+01;4.527338027954101562e+00;3.136632080078125000e+02;1.055162906646728516e+01;4.327242851257324219e+00;2.770978736877441406e+01;1.203385772705078125e+02
4.235592651367187500e+01;4.547032833099365234e+00;3.150385742187500000e+02;1.060098934173583984e+01;4.345281124114990234e+00;2.783708190917968750e+01;1.208773269653320312e+02
4.250303649902343750e+01;4.563796043395996094e+00;3.162925109863281250e+02;1.064612197875976562e+01;4.360601425170898438e+00;2.795334815979003906e+01;1.213698577880859375e+02
4.263245391845703125e+01;4.579892158508300781e+00;3.174666137695312500e+02;1.068824672698974609e+01;4.375378608703613281e+00;2.806224250793457031e+01;1.218285827636718750e+02
4.276147079467773438e+01;4.594556808471679688e+00;3.185196533203125000e+02;1.072641086578369141e+01;4.389482498168945312e+00;2.816005325317382812e+01;1.222441101074218750e+02
4.287854385375976562e+01;4.608418464660644531e+00;3.195568847656250000e+02;1.076336956024169922e+01;4.402679443359375000e+00;2.825585174560546875e+01;1.226474456787109375e+02
4.297451782226562500e+01;4.622674465179443359e+00;3.205294799804687500e+02;1.079828643798828125e+01;4.414143085479736328e+00;2.834629821777343750e+01;1.230266342163085938e+02
4.310298919677734375e+01;4.634799957275390625e+00;3.214640502929687500e+02;1.083205986022949219e+01;4.426843166351318359e+00;2.843293190002441406e+01;1.233945693969726562e+02
4.319735336303710938e+01;4.647279739379882812e+00;3.223472595214843750e+02;1.086383533477783203e+01;4.437998771667480469e+00;2.851418113708496094e+01;1.237426071166992188e+02
4.330055999755859375e+01;4.659161567687988281e+00;3.231707153320312500e+02;1.089367866516113281e+01;4.448453426361083984e+00;2.859126472473144531e+01;1.240664978027343750e+02
4.338191604614257812e+01;4.669947624206542969e+00;3.239514160156250000e+02;1.092181968688964844e+01;4.458359718322753906e+00;2.866336059570312500e+01;1.243727264404296875e+02
4.347517395019531250e+01;4.681167125701904297e+00;3.247268676757812500e+02;1.094944190979003906e+01;4.468012332916259766e+00;2.873571395874023438e+01;1.246727752685546875e+02
4.355216217041015625e+01;4.691286563873291016e+00;3.254500732421875000e+02;1.097552299499511719e+01;4.477452754974365234e+00;2.880238533020019531e+01;1.249575805664062500e+02
4.362593078613281250e+01;4.702385425567626953e+00;3.261415405273437500e+02;1.100067806243896484e+01;4.486702919006347656e+00;2.886703300476074219e+01;1.252298889160156250e+02
4.370938873291015625e+01;4.709585666656494141e+00;3.268211669921875000e+02;1.102480316162109375e+01;4.495022296905517578e+00;2.892955970764160156e+01;1.254940872192382812e+02
4.378237915039062500e+01;4.720432758331298828e+00;3.274542541503906250e+02;1.104808139801025391e+01;4.503712654113769531e+00;2.898877525329589844e+01;1.257464599609375000e+02
4.385325622558593750e+01;4.728991031646728516e+00;3.280839843750000000e+02;1.107065296173095703e+01;4.511679172515869141e+00;2.904713630676269531e+01;1.259922485351562500e+02
4.392029953002929688e+01;4.736550807952880859e+00;3.286868591308593750e+02;1.109222984313964844e+01;4.519250392913818359e+00;2.910290527343750000e+01;1.262279663085937500e+02
4.398515701293945312e+01;4.745121955871582031e+00;3.292694702148437500e+02;1.111320686340332031e+01;4.526836395263671875e+00;2.915690231323242188e+01;1.264565887451171875e+02
4.405098724365234375e+01;4.752910614013671875e+00;3.298321228027343750e+02;1.113349533081054688e+01;4.534642696380615234e+00;2.920939826965332031e+01;1.266759185791015625e+02
4.411361312866210938e+01;4.761176586151123047e+00;3.303873901367187500e+02;1.115338039398193359e+01;4.541587352752685547e+00;2.926091003417968750e+01;1.268927383422851562e+02
4.417181015014648438e+01;4.768368721008300781e+00;3.309060668945312500e+02;1.117229366302490234e+01;4.548142433166503906e+00;2.930912399291992188e+01;1.270982208251953125e+02
4.423214721679687500e+01;4.775179862976074219e+00;3.314230957031250000e+02;1.119093418121337891e+01;4.555069923400878906e+00;2.935702133178710938e+01;1.273012237548828125e+02
4.427429199218750000e+01;4.783439636230468750e+00;3.319069519042968750e+02;1.120844936370849609e+01;4.561367988586425781e+00;2.940189933776855469e+01;1.274919891357421875e+02
4.434206390380859375e+01;4.789490699768066406e+00;3.323990478515625000e+02;1.122610664367675781e+01;4.567551612854003906e+00;2.944766044616699219e+01;1.276838836669921875e+02
4.439110183715820312e+01;4.795492649078369141e+00;3.328707275390625000e+02;1.124338531494140625e+01;4.573854446411132812e+00;2.949150466918945312e+01;1.278714447021484375e+02
4.444734191894531250e+01;4.802442073822021484e+00;3.333306274414062500e+02;1.125982093811035156e+01;4.579989433288574219e+00;2.953422927856445312e+01;1.280503082275390625e+02
4.448687744140625000e+01;4.809160232543945312e+00;3.337787475585937500e+02;1.127604770660400391e+01;4.585640430450439453e+00;2.957574844360351562e+01;1.282269439697265625e+02
4.454598999023437500e+01;4.816573619842529297e+00;3.342116088867187500e+02;1.129167366027832031e+01;4.591345310211181641e+00;2.961627960205078125e+01;1.283960723876953125e+02
4.459215545654296875e+01;4.821443557739257812e+00;3.346404418945312500e+02;1.130714607238769531e+01;4.596842288970947266e+00;2.965586853027343750e+01;1.285649566650390625e+02
4.463750839233398438e+01;4.827310562133789062e+00;3.350697937011718750e+02;1.132266807556152344e+01;4.602628707885742188e+00;2.969573020935058594e+01;1.287341003417968750e+02
4.468756103515625000e+01;4.832538127899169922e+00;3.354740600585937500e+02;1.133704757690429688e+01;4.607773303985595703e+00;2.973326110839843750e+01;1.288903045654296875e+02
4.472906112670898438e+01;4.837953090667724609e+00;3.358595275878906250e+02;1.135104656219482422e+01;4.613038063049316406e+00;2.976909446716308594e+01;1.290421600341796875e+02
4.477545547485351562e+01;4.843967914581298828e+00;3.362483825683593750e+02;1.136527252197265625e+01;4.618119716644287109e+00;2.980525779724121094e+01;1.291969146728515625e+02
4.481575393676757812e+01;4.849079608917236328e+00;3.366318359375000000e+02;1.137902736663818359e+01;4.623148918151855469e+00;2.984088516235351562e+01;1.293462829589843750e+02
3.402441024780273438e+01;3.548398733139038086e+00;2.302505798339843750e+02;7.645925998687744141e+00;3.319122076034545898e+00;2.019145393371582031e+01;8.771610260009765625e+01
3.405603408813476562e+01;3.550051927566528320e+00;2.184247131347656250e+02;7.280730247497558594e+00;3.210553646087646484e+00;1.923289489746093750e+01;8.311042022705078125e+01
3.407889556884765625e+01;3.550534248352050781e+00;2.104625549316406250e+02;7.060771942138671875e+00;3.105727672576904297e+00;1.861953163146972656e+01;8.025494384765625000e+01
3.408817291259765625e+01;3.551001310348510742e+00;2.115563659667968750e+02;7.056813240051269531e+00;3.117429494857788086e+00;1.861959457397460938e+01;8.053998565673828125e+01
3.410206985473632812e+01;3.551552057266235352e+00;2.058768005371093750e+02;6.898540019989013672e+00;3.039453268051147461e+00;1.822251701354980469e+01;7.830923461914062500e+01
3.411522674560546875e+01;3.552217006683349609e+00;2.028163299560546875e+02;6.792593002319335938e+00;2.966411113739013672e+00;1.798000717163085938e+01;7.694091033935546875e+01
3.411965942382812500e+01;3.552446603775024414e+00;2.064669342041015625e+02;6.871710300445556641e+00;2.998964309692382812e+00;1.817738723754882812e+01;7.842419433593750000e+01
3.413289260864257812e+01;3.552718162536621094e+00;2.065006713867187500e+02;6.872759819030761719e+00;3.033467769622802734e+00;1.818576049804687500e+01;7.845872497558593750e+01
3.414458084106445312e+01;3.553545475006103516e+00;2.089454345703125000e+02;6.921525955200195312e+00;3.053398370742797852e+00;1.834182929992675781e+01;7.928845214843750000e+01
3.402911376953125000e+01;3.542210578918457031e+00;2.062377624511718750e+02;6.857739448547363281e+00;2.985069990158081055e+00;1.814527320861816406e+01;7.841891479492187500e+01
3.402997589111328125e+01;3.542239427566528320e+00;2.107461547851562500e+02;6.953559875488281250e+00;3.055649280548095703e+00;1.845006370544433594e+01;7.983797454833984375e+01
3.403172302246093750e+01;3.542299747467041016e+00;2.096338348388671875e+02;6.953377246856689453e+00;3.043755054473876953e+00;1.839267158508300781e+01;7.980640411376953125e+01
3.403234863281250000e+01;3.542360782623291016e+00;2.128262023925781250e+02;7.007250308990478516e+00;3.082837104797363281e+00;1.861589431762695312e+01;8.065441894531250000e+01
3.403228759765625000e+01;3.542377710342407227e+00;2.154663696289062500e+02;7.104230403900146484e+00;3.113888025283813477e+00;1.878541564941406250e+01;8.211660766601562500e+01
3.403363037109375000e+01;3.542511940002441406e+00;2.149114074707031250e+02;7.079203605651855469e+00;3.098853111267089844e+00;1.873262786865234375e+01;8.177592468261718750e+01
3.403369903564453125e+01;3.542520046234130859e+00;2.110654602050781250e+02;6.968672275543212891e+00;3.027314901351928711e+00;1.845977973937988281e+01;8.029491424560546875e+01
3.403737640380859375e+01;3.542604923248291016e+00;2.122666015625000000e+02;7.003596305847167969e+00;3.053958177566528320e+00;1.852393913269042969e+01;8.090542602539062500e+01
3.403937911987304688e+01;3.542651176452636719e+00;2.158602600097656250e+02;7.100517272949218750e+00;3.053054332733154297e+00;1.877563667297363281e+01;8.227824401855468750e+01
3.404154968261718750e+01;3.542725801467895508e+00;2.172595520019531250e+02;7.134532928466796875e+00;3.103698492050170898e+00;1.885261535644531250e+01;8.288999938964843750e+01
3.404390335083007812e+01;3.542761564254760742e+00;2.204601745605468750e+02;7.215456962585449219e+00;3.114476442337036133e+00;1.906235122680664062e+01;8.412683868408203125e+01
3.404606246948242188e+01;3.542876720428466797e+00;2.220978698730468750e+02;7.269059181213378906e+00;3.171908140182495117e+00;1.918265151977539062e+01;8.484512329101562500e+01
3.404120635986328125e+01;3.542301416397094727e+00;2.227619781494140625e+02;7.286379814147949219e+00;3.159051418304443359e+00;1.923107528686523438e+01;8.516465759277343750e+01
3.404305267333984375e+01;3.542559862136840820e+00;2.249484558105468750e+02;7.353264331817626953e+00;3.178940296173095703e+00;1.940985488891601562e+01;8.597912597656250000e+01
3.404867172241210938e+01;3.542816638946533203e+00;2.257959594726562500e+02;7.356651782989501953e+00;3.165555000305175781e+00;1.941649246215820312e+01;8.622865295410156250e+01
3.402078628540039062e+01;3.539644479751586914e+00;2.205844421386718750e+02;7.241009235382080078e+00;3.139114379882812500e+00;1.909649276733398438e+01;8.446191406250000000e+01
3.402354049682617188e+01;3.539920806884765625e+00;2.205956115722656250e+02;7.220865726470947266e+00;3.107583999633789062e+00;1.904167366027832031e+01;8.437471008300781250e+01
3.402736282348632812e+01;3.540290355682373047e+00;2.239286804199218750e+02;7.332238674163818359e+00;3.166839599609375000e+00;1.930550003051757812e+01;8.587821960449218750e+01
