6.954657077789306641e+00;7.525787353515625000e-01;1.181344299316406250e+02;2.855649232864379883e+00;1.005085706710815430e+00;7.630829334259033203e+00;4.446852111816406250e+01
1.013600730895996094e+01;1.036424279212951660e+00;1.375415802001953125e+02;3.348750591278076172e+00;1.392212390899658203e+00;8.940099716186523438e+00;5.180943298339843750e+01
1.252117824554443359e+01;1.286399483680725098e+00;1.532515563964843750e+02;3.761087894439697266e+00;1.662601351737976074e+00;1.002860355377197266e+01;5.776226806640625000e+01
1.417521476745605469e+01;1.461396813392639160e+00;1.663535766601562500e+02;4.104978084564208984e+00;1.876487374305725098e+00;1.093818664550781250e+01;6.273628997802734375e+01
1.545900154113769531e+01;1.595923066139221191e+00;1.777166137695312500e+02;4.404365539550781250e+00;2.069883584976196289e+00;1.172954940795898438e+01;6.703964233398437500e+01
1.655023193359375000e+01;1.713801145553588867e+00;1.880108032226562500e+02;4.673763275146484375e+00;2.242288589477539062e+00;1.244979953765869141e+01;7.091006469726562500e+01
1.729084014892578125e+01;1.792470216751098633e+00;1.975677337646484375e+02;4.921700954437255859e+00;2.358781576156616211e+00;1.311019420623779297e+01;7.451377868652343750e+01
1.799751091003417969e+01;1.868330836296081543e+00;2.066758117675781250e+02;5.161491394042968750e+00;2.473526000976562500e+00;1.373958683013916016e+01;7.799463653564453125e+01
1.865836906433105469e+01;1.941544413566589355e+00;2.153417968750000000e+02;5.386941909790039062e+00;2.584898948669433594e+00;1.433688831329345703e+01;8.127927398681640625e+01
1.926856040954589844e+01;2.006084680557250977e+00;2.239150848388671875e+02;5.609986782073974609e+00;2.672333955764770508e+00;1.492314529418945312e+01;8.453921508789062500e+01
1.983874130249023438e+01;2.065578222274780273e+00;2.322088623046875000e+02;5.826897144317626953e+00;2.752614498138427734e+00;1.549188232421875000e+01;8.771887207031250000e+01
2.030629158020019531e+01;2.118161678314208984e+00;2.403155670166015625e+02;6.037917613983154297e+00;2.838617801666259766e+00;1.604722213745117188e+01;9.079645538330078125e+01
2.084653663635253906e+01;2.171480178833007812e+00;2.480589599609375000e+02;6.239786624908447266e+00;2.919245243072509766e+00;1.657285690307617188e+01;9.376482391357421875e+01
