1.232838574218750000e+04;1.415790939331054688e+01;4.006237500000000000e+04;2.781754112243652344e+01;1.378246784210205078e+00;7.229936523437500000e+02;1.541525634765625000e+03
1.234369921875000000e+04;1.417181587219238281e+01;4.010666796875000000e+04;2.785090446472167969e+01;1.405507326126098633e+00;7.237933959960937500e+02;1.543374267578125000e+03
1.236975781250000000e+04;1.419515514373779297e+01;4.014862109375000000e+04;2.788277053833007812e+01;1.479693770408630371e+00;7.245509033203125000e+02;1.545139160156250000e+03
1.241209863281250000e+04;1.422864341735839844e+01;4.019199218750000000e+04;2.791550636291503906e+01;1.539401531219482422e+00;7.253341064453125000e+02;1.546951171875000000e+03
1.245279687500000000e+04;1.425550651550292969e+01;4.023798437500000000e+04;2.795060157775878906e+01;1.578080177307128906e+00;7.261647338867187500e+02;1.548893676757812500e+03
1.247766699218750000e+04;1.428949546813964844e+01;4.028546093750000000e+04;2.798681068420410156e+01;1.623292446136474609e+00;7.270220947265625000e+02;1.550897705078125000e+03
1.249872167968750000e+04;1.431753730773925781e+01;4.033344921875000000e+04;2.802325630187988281e+01;1.656347036361694336e+00;7.278889770507812500e+02;1.552914428710937500e+03
1.250335937500000000e+04;1.433606624603271484e+01;4.038115234375000000e+04;2.805993843078613281e+01;1.682800650596618652e+00;7.287509765625000000e+02;1.554943603515625000e+03
1.250983203125000000e+04;1.434964942932128906e+01;4.043121093750000000e+04;2.809850502014160156e+01;1.714524030685424805e+00;7.296556396484375000e+02;1.557076782226562500e+03
1.251672753906250000e+04;1.435378360748291016e+01;4.048400000000000000e+04;2.813883781433105469e+01;1.755518674850463867e+00;7.306094970703125000e+02;1.559308349609375000e+03
1.251929687500000000e+04;1.437139511108398438e+01;4.053517187500000000e+04;2.817811775207519531e+01;1.804163813591003418e+00;7.315343627929687500e+02;1.561479980468750000e+03
1.257358789062500000e+04;1.440461444854736328e+01;4.058914062500000000e+04;2.821980285644531250e+01;1.846992015838623047e+00;7.325103149414062500e+02;1.563784667968750000e+03
1.258389160156250000e+04;1.441362380981445312e+01;4.064491406250000000e+04;2.826286125183105469e+01;1.895234346389770508e+00;7.335187988281250000e+02;1.566164062500000000e+03
1.261529394531250000e+04;1.443704891204833984e+01;4.070277343750000000e+04;2.830792236328125000e+01;1.935895323753356934e+00;7.345647583007812500e+02;1.568656005859375000e+03
1.263798828125000000e+04;1.445070648193359375e+01;4.076032812500000000e+04;2.835230255126953125e+01;1.977288007736206055e+00;7.356054687500000000e+02;1.571108642578125000e+03
1.266029980468750000e+04;1.448818206787109375e+01;4.082228125000000000e+04;2.840009307861328125e+01;2.021396398544311523e+00;7.367259521484375000e+02;1.573749755859375000e+03
1.267623535156250000e+04;1.454191589355468750e+01;4.088335937500000000e+04;2.844748878479003906e+01;2.067570924758911133e+00;7.378308715820312500e+02;1.576368041992187500e+03
1.268353320312500000e+04;1.459163188934326172e+01;4.094823046875000000e+04;2.849793052673339844e+01;2.107779264450073242e+00;7.390045776367187500e+02;1.579154907226562500e+03
1.271022265625000000e+04;1.464143753051757812e+01;4.101428125000000000e+04;2.854940032958984375e+01;2.145665168762207031e+00;7.401998291015625000e+02;1.581997436523437500e+03
1.272770703125000000e+04;1.467341613769531250e+01;4.108254687500000000e+04;2.860215950012207031e+01;2.187694311141967773e+00;7.414344482421875000e+02;1.584911865234375000e+03
