0.000000000000000000e+00;8.599999994039535522e-01;1.000000000000000000e+00;8.800000026822090149e-01;1.000000000000000000e+00
0.000000000000000000e+00;5.500000119209289551e-01;1.000000000000000000e+00;5.699999928474426270e-01;1.000000000000000000e+00
0.000000000000000000e+00;5.900000035762786865e-01;1.000000000000000000e+00;5.900000035762786865e-01;1.000000000000000000e+00
0.000000000000000000e+00;6.500000059604644775e-01;1.000000000000000000e+00;6.100000143051147461e-01;1.000000000000000000e+00
0.000000000000000000e+00;5.200000107288360596e-01;1.000000000000000000e+00;4.900000095367431641e-01;1.000000000000000000e+00
0.000000000000000000e+00;4.499999880790710449e-01;1.000000000000000000e+00;5.399999916553497314e-01;1.000000000000000000e+00
0.000000000000000000e+00;4.900000095367431641e-01;1.000000000000000000e+00;4.900000095367431641e-01;1.000000000000000000e+00
0.000000000000000000e+00;5.099999904632568359e-01;1.000000000000000000e+00;6.100000143051147461e-01;1.000000000000000000e+00
0.000000000000000000e+00;4.599999785423278809e-01;1.000000000000000000e+00;5.099999904632568359e-01;1.000000000000000000e+00
0.000000000000000000e+00;4.499999880790710449e-01;1.000000000000000000e+00;5.699999928474426270e-01;1.000000000000000000e+00
0.000000000000000000e+00;4.200000166893005371e-01;1.000000000000000000e+00;5.300000011920928955e-01;1.000000000000000000e+00
0.000000000000000000e+00;3.999999761581420898e-01;1.000000000000000000e+00;5.000000000000000000e-01;1.000000000000000000e+00
0.000000000000000000e+00;3.700000047683715820e-01;1.000000000000000000e+00;5.600000023841857910e-01;1.000000000000000000e+00
0.000000000000000000e+00;3.999999761581420898e-01;1.000000000000000000e+00;5.200000107288360596e-01;1.000000000000000000e+00
0.000000000000000000e+00;3.299999833106994629e-01;1.000000000000000000e+00;5.300000011920928955e-01;1.000000000000000000e+00
0.000000000000000000e+00;3.999999761581420898e-01;1.000000000000000000e+00;4.800000190734863281e-01;1.000000000000000000e+00
0.000000000000000000e+00;4.100000262260437012e-01;1.000000000000000000e+00;4.599999785423278809e-01;1.000000000000000000e+00
0.000000000000000000e+00;3.999999761581420898e-01;1.000000000000000000e+00;5.500000119209289551e-01;1.000000000000000000e+00
0.000000000000000000e+00;3.899999856948852539e-01;1.000000000000000000e+00;4.100000262260437012e-01;1.000000000000000000e+00
0.000000000000000000e+00;2.699999809265136719e-01;1.000000000000000000e+00;4.700000286102294922e-01;1.000000000000000000e+00
0.000000000000000000e+00;3.700000047683715820e-01;1.000000000000000000e+00;4.599999785423278809e-01;1.000000000000000000e+00
0.000000000000000000e+00;3.999999761581420898e-01;1.000000000000000000e+00;5.200000107288360596e-01;1.000000000000000000e+00
0.000000000000000000e+00;2.200000286102294922e-01;1.000000000000000000e+00;4.700000286102294922e-01;1.000000000000000000e+00
