0.000000000000000000e+00;8.090000003576278687e-01;1.000000000000000000e+00;8.145000040531158447e-01;1.000000000000000000e+00
0.000000000000000000e+00;4.250001907348632812e-02;1.000000000000000000e+00;3.299999237060546875e-02;9.994999999762512743e-01
0.000000000000000000e+00;2.649998664855957031e-02;1.000000000000000000e+00;3.500002622604370117e-02;1.000000000000000000e+00
0.000000000000000000e+00;2.399998903274536133e-02;9.964999998919665813e-01;2.200001478195190430e-02;9.994999999762512743e-01
0.000000000000000000e+00;2.399998903274536133e-02;9.989999999525025487e-01;3.149998188018798828e-02;9.994999999762512743e-01
0.000000000000000000e+00;9.000003337860107422e-03;9.989999999525025487e-01;2.499997615814208984e-02;9.994999999762512743e-01
0.000000000000000000e+00;4.999995231628417969e-03;9.994999999762512743e-01;2.300000190734863281e-02;9.989999999525025487e-01
0.000000000000000000e+00;4.499971866607666016e-03;9.989999999525025487e-01;2.100002765655517578e-02;1.000000000000000000e+00
0.000000000000000000e+00;1.999974250793457031e-03;9.994999999762512743e-01;1.849997043609619141e-02;9.984999999869614840e-01
0.000000000000000000e+00;9.999871253967285156e-04;9.994999999762512743e-01;2.300000190734863281e-02;9.979999999050050974e-01
0.000000000000000000e+00;5.000233650207519531e-04;9.979999999050050974e-01;1.749998331069946289e-02;9.975000000558793545e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.975000000558793545e-01;1.550000905990600586e-02;1.000000000000000000e+00
0.000000000000000000e+00;5.000233650207519531e-04;9.975000000558793545e-01;2.100002765655517578e-02;9.964999998919665813e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.975000000558793545e-01;1.499998569488525391e-02;9.989999999525025487e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.989999999525025487e-01;1.499998569488525391e-02;9.984999999869614840e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.984999999869614840e-01;1.700001955032348633e-02;9.975000000558793545e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.994999999762512743e-01;1.950001716613769531e-02;9.975000000558793545e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.969999999739229679e-01;1.899999380111694336e-02;9.979999999050050974e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.994999999762512743e-01;1.649999618530273438e-02;9.979999999050050974e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.975000000558793545e-01;1.550000905990600586e-02;9.975000000558793545e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.979999999050050974e-01;1.700001955032348633e-02;9.984999999869614840e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.969999999739229679e-01;1.499998569488525391e-02;9.989999999525025487e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.989999999525025487e-01;2.200001478195190430e-02;9.989999999525025487e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.964999998919665813e-01;1.649999618530273438e-02;9.969999999739229679e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.989999999525025487e-01;1.399999856948852539e-02;9.979999999050050974e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.984999999869614840e-01;1.999998092651367188e-02;9.989999999525025487e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.979999999050050974e-01;1.499998569488525391e-02;9.984999999869614840e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.979999999050050974e-01;1.749998331069946289e-02;9.989999999525025487e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.975000000558793545e-01;1.849997043609619141e-02;9.979999999050050974e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.989999999525025487e-01;1.899999380111694336e-02;9.975000000558793545e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.984999999869614840e-01;1.999998092651367188e-02;9.975000000558793545e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.975000000558793545e-01;1.749998331069946289e-02;9.975000000558793545e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.984999999869614840e-01;1.749998331069946289e-02;9.994999999762512743e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.989999999525025487e-01;1.249998807907104492e-02;9.969999999739229679e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.979999999050050974e-01;1.300001144409179688e-02;9.975000000558793545e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.969999999739229679e-01;1.550000905990600586e-02;9.975000000558793545e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.979999999050050974e-01;1.899999380111694336e-02;9.979999999050050974e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.989999999525025487e-01;2.050000429153442383e-02;9.979999999050050974e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.989999999525025487e-01;1.849997043609619141e-02;9.964999998919665813e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.979999999050050974e-01;1.450002193450927734e-02;9.969999999739229679e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.975000000558793545e-01;1.649999618530273438e-02;9.979999999050050974e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.959999998100101948e-01;1.599997282028198242e-02;9.989999999525025487e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.984999999869614840e-01;2.350002527236938477e-02;9.975000000558793545e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.989999999525025487e-01;1.450002193450927734e-02;9.979999999050050974e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.989999999525025487e-01;1.399999856948852539e-02;9.984999999869614840e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.975000000558793545e-01;1.700001955032348633e-02;9.975000000558793545e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.979999999050050974e-01;1.499998569488525391e-02;9.984999999869614840e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.975000000558793545e-01;1.999998092651367188e-02;9.975000000558793545e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.979999999050050974e-01;2.050000429153442383e-02;9.989999999525025487e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.984999999869614840e-01;1.349997520446777344e-02;9.994999999762512743e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.975000000558793545e-01;1.649999618530273438e-02;9.975000000558793545e-01
0.000000000000000000e+00;0.000000000000000000e+00;9.979999999050050974e-01;2.050000429153442383e-02;9.969999999739229679e-01
1.000000000000000000e+00;1.999998092651367188e-02;8.924999982118606567e-01;2.899998426437377930e-02;9.034999981522560120e-01
1.000000000000000000e+00;2.950000762939453125e-02;8.425000011920928955e-01;3.100001811981201172e-02;8.375000059604644775e-01
1.000000000000000000e+00;2.600002288818359375e-02;7.339999973773956299e-01;2.200001478195190430e-02;7.409999966621398926e-01
1.000000000000000000e+00;2.649998664855957031e-02;6.834999918937683105e-01;2.300000190734863281e-02;6.750000119209289551e-01
1.000000000000000000e+00;2.350002527236938477e-02;6.310000121593475342e-01;2.399998903274536133e-02;6.105000078678131104e-01
1.000000000000000000e+00;2.149999141693115234e-02;5.879999995231628418e-01;1.800000667572021484e-02;5.735000073909759521e-01
1.000000000000000000e+00;2.700001001358032227e-02;5.169999897480010986e-01;2.749997377395629883e-02;5.124999880790710449e-01
1.000000000000000000e+00;2.350002527236938477e-02;4.815000295639038086e-01;2.899998426437377930e-02;4.955000281333923340e-01
1.000000000000000000e+00;2.899998426437377930e-02;4.284999966621398926e-01;1.450002193450927734e-02;4.135000109672546387e-01
1.000000000000000000e+00;1.749998331069946289e-02;4.139999747276306152e-01;2.249997854232788086e-02;3.870000243186950684e-01
1.000000000000000000e+00;2.399998903274536133e-02;4.014999866485595703e-01;2.350002527236938477e-02;3.805000185966491699e-01
1.000000000000000000e+00;2.700001001358032227e-02;3.525000214576721191e-01;2.350002527236938477e-02;3.529999852180480957e-01
1.000000000000000000e+00;2.050000429153442383e-02;3.420000076293945312e-01;2.649998664855957031e-02;3.270000219345092773e-01
1.000000000000000000e+00;1.749998331069946289e-02;2.979999780654907227e-01;1.899999380111694336e-02;3.144999742507934570e-01
1.000000000000000000e+00;2.300000190734863281e-02;3.144999742507934570e-01;2.549999952316284180e-02;3.134999871253967285e-01
1.000000000000000000e+00;2.200001478195190430e-02;3.249999880790710449e-01;2.649998664855957031e-02;3.000000119209289551e-01
1.000000000000000000e+00;2.300000190734863281e-02;2.494999766349792480e-01;1.950001716613769531e-02;2.695000171661376953e-01
1.000000000000000000e+00;2.249997854232788086e-02;2.505000233650207520e-01;1.800000667572021484e-02;2.599999904632568359e-01
1.000000000000000000e+00;2.649998664855957031e-02;2.419999837875366211e-01;2.249997854232788086e-02;2.404999732971191406e-01
1.000000000000000000e+00;2.050000429153442383e-02;2.379999756813049316e-01;2.999997138977050781e-02;2.524999976158142090e-01
1.000000000000000000e+00;2.149999141693115234e-02;2.469999790191650391e-01;2.100002765655517578e-02;2.279999852180480957e-01
